areaServicioDescripcion,observaciones,label_id,true_label_id,pred_label_id,confidence,true_label,pred_label,is_correct,prob_Arbolado Urbano,prob_Obras Públicas,prob_Higiene Urbana,prob_CLIBA (Higiene Urbana),prob_Alumbrado
Higiene Urbana,buenos dias. hay residuos de poda para levantar. se necesita barrido en ambas calles. hace tiempo no levantan basura en ambas esquinas. muchas gracias,2,2,3,0.69587374,Higiene Urbana,CLIBA (Higiene Urbana),False,0.000734293,0.001954568,0.30058548,0.69587374,0.0008519646
Obras Públicas,"vecina solicita reparación de su vereda, manifiesta que la vereda se está hundiendo, que cada vez se está haciendo un psom más grande y profundo, informa que fue devido a empresas de servicio, solicita una inspección urgente de su vereda, ya que manifiesta que una señora se cayó en el pozo y informa que la señora amenazó con denunciarla. dirección soldado de malvinas 2621",1,1,1,0.711928,Obras Públicas,Obras Públicas,True,0.27861866,0.711928,0.004546518,0.0012484975,0.0036582907
Obras Públicas,entra la rueda de la bici de un niño y un peligro en general para bicis y motos,1,1,1,0.7875433,Obras Públicas,Obras Públicas,True,0.01321067,0.7875433,0.054497592,0.036248147,0.10850033
Arbolado Urbano,"poda en altura. guayaquil 1559. esquina soldado de malvinas. 10425 el ejemplar fue relevado y el equipo técnico de la dirección general de arbolado determinó que la intervención será incluida en el plan integral. las tareas de poda invernal se retomarán alrededor de mayo de 2025, cuando lo permita el estado fisiológico de los árboles. hasta entonces se seguirá poniendo el foco sobre los árboles con ramas quebradas o secas, la liberación de luminarias y las podas de carácter urgente.",0,0,0,0.99625236,Arbolado Urbano,Arbolado Urbano,True,0.99625236,0.0005060537,0.00046441067,0.0014298602,0.0013473701
CLIBA (Higiene Urbana),esquina gral. urquiza. donde esta la parroquia niño jesús de praga.,3,3,3,0.68810403,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.012363857,0.0795742,0.036033884,0.68810403,0.18392408
Arbolado Urbano,"informe romina 2111ejemplar seco en pie, prioridad alta, cuadra jardin de infantes",0,0,0,0.9459829,Arbolado Urbano,Arbolado Urbano,True,0.9459829,0.022175413,0.026679223,0.0017597452,0.0034026892
Higiene Urbana,"no somos menos en villa adelina, ni siquiera pasa el barrendero",2,2,2,0.98637646,Higiene Urbana,Higiene Urbana,True,0.00083812093,0.0017167515,0.98637646,0.010522974,0.000545783
Obras Públicas,son varios reclamos ya n 6120942 6059452 5754680 2928040 de la acumulación de agua en la canaleta de la vecina,1,1,1,0.96821916,Obras Públicas,Obras Públicas,True,0.014494182,0.96821916,0.012071108,0.003447279,0.0017682584
Arbolado Urbano,árbol seco al frente de albarellos 1520,0,0,1,0.5203626,Arbolado Urbano,Obras Públicas,False,0.24626034,0.5203626,0.06233527,0.09677853,0.07426323
Alumbrado,vecina informa que las luminarias de la cuadra de su domicilio están completamente apagadas calle coronel bogado entre ader y los ceibos,4,4,4,0.9939183,Alumbrado,Alumbrado,True,0.003346202,0.00073687633,0.0010205719,0.0009779837,0.9939183
Arbolado Urbano,las ramas del árbol tapa la iluminación de la calle y deja todo el sitio oscuro y en la puerta del colegio es constante que se junten grupos de 10 a 20 personas por la noche se pone muy inseguro el lugar,0,0,0,0.9509109,Arbolado Urbano,Arbolado Urbano,True,0.9509109,0.0033187566,0.023202235,0.015733482,0.006834626
Alumbrado,"vecinos piden mayor iluminación en la esquina de azopardo y bacacay, ya que hay gente que se instala ahí para drogarse generando inseguridad para el barrio.",4,4,2,0.47972733,Alumbrado,Higiene Urbana,False,0.0856091,0.31228897,0.47972733,0.050758824,0.07161575
Arbolado Urbano,"segun registro sge numero 1029082, siendo las 0959 horas. se comunica a la linea de emergencia vecina en forma anonima informando en las arterias jose c paz 335 y lopez y planes, de la localidad de acasusso, ramas de gran porte a punto de caerse en la puerta de su finca. se desplazo agente de proteccion civil garcia segio, quien a su arribo informa que encuentran una rama de mediano porte totalmente podrida en altura, asimismo refiere que el arbol se encuentra hueco. solicitan presencia de personal correspondiente. se adjunta fotografias. informa operador wamba legajo 71.438.",0,0,0,0.98433185,Arbolado Urbano,Arbolado Urbano,True,0.98433185,0.0010789804,0.0035571468,0.007842432,0.0031896867
Higiene Urbana,"segun registro sge número 894771. siendo las 1235 horas, personal del centro de operaciones municipal visualiza que sobre la colectora panamericana acceso oeste esquina thames de la localidad de boulogne, de un camión se cayó un bolsón de cemento, quedando desparramado sobre la calzada. se adjunta fotografía. informa operadora salica soledad legajo71. 560.",2,2,2,0.85264784,Higiene Urbana,Higiene Urbana,True,0.004580831,0.03608262,0.85264784,0.10550763,0.0011810075
Alumbrado,"enfrente de a. argentina 2323 lado par, sigue sin prender la luminaria",4,4,4,0.99394256,Alumbrado,Alumbrado,True,0.0038215795,0.00074360654,0.0004766094,0.0010156706,0.99394256
Higiene Urbana,hace varias semanas que no pasa el barrendero ni el camión de recolección de ramas,2,2,2,0.9498928,Higiene Urbana,Higiene Urbana,True,0.00059458194,0.0014264307,0.9498928,0.04645568,0.0016305129
Higiene Urbana,el barrendero paso el viernes pasado hace 4 días. tendremos que esperar al viernes 2 para que vuelva a pasar??,2,2,2,0.9812764,Higiene Urbana,Higiene Urbana,True,0.00096566934,0.003431875,0.9812764,0.012320882,0.0020052325
Arbolado Urbano,adjunto imagen del reclamo,0,0,2,0.37044996,Arbolado Urbano,Higiene Urbana,False,0.054003615,0.23676777,0.37044996,0.2430121,0.095766574
Alumbrado,pedido de mayor iluminacion en lavarden al 318,4,4,4,0.8000197,Alumbrado,Alumbrado,True,0.1730813,0.006926142,0.0151700685,0.0048028287,0.8000197
Higiene Urbana,entre alvear y sarmiento en martinez del lado de la bicisenda del lado de eduardo costa reclaman limpieza. tiran botellas botellas de plastico cartones,2,2,3,0.5539408,Higiene Urbana,CLIBA (Higiene Urbana),False,0.0004817639,0.007901756,0.4331583,0.5539408,0.0045174286
Arbolado Urbano,"poda de arbol que siguido corta los cables info caro 212 tarea a realizar poda de limpieza, balanceo y eliminacion de interferencia interferencia",0,0,0,0.99588364,Arbolado Urbano,Arbolado Urbano,True,0.99588364,0.00042925263,0.0007081393,0.002176848,0.0008020478
Arbolado Urbano,el sr luis solicita la extracion de un ficus que se encuientra casi seco y las raices rompieron la verada,0,0,0,0.9967026,Arbolado Urbano,Arbolado Urbano,True,0.9967026,0.0013118538,0.0005160801,0.00103646,0.0004329404
Higiene Urbana,sumidero tiene cordón roto.,2,2,1,0.8831365,Higiene Urbana,Obras Públicas,False,0.0052536535,0.8831365,0.105993636,0.003239384,0.0023768093
Obras Públicas,"hace varios meses presente una nota pidiendo la reparación del asfalto de la calle o. terrero y america, por hundimiento de parte del asfalto, y animación cuando llueve o vacían piletas, y nunca tuve respuesta.",1,1,1,0.9845244,Obras Públicas,Obras Públicas,True,0.009426481,0.9845244,0.003947673,0.0007052971,0.00139617
Arbolado Urbano,rr superficial sin poda aérea. esquina pichincha,0,0,0,0.97796327,Arbolado Urbano,Arbolado Urbano,True,0.97796327,0.011644465,0.0007974123,0.007944729,0.0016501588
Higiene Urbana,"hoy desaparecieron los contenedores de bagnati y antártida argentina y los de tejedor y bagnati, varios más de la zona no todos",2,2,2,0.54798174,Higiene Urbana,Higiene Urbana,True,0.00073765125,0.003283635,0.54798174,0.44603294,0.0019640352
Arbolado Urbano,paraiso con ramas secas largas,0,0,0,0.9626828,Arbolado Urbano,Arbolado Urbano,True,0.9626828,0.0015271299,0.0086835595,0.021126647,0.005979831
CLIBA (Higiene Urbana),contenedores repletos,3,3,3,0.5779904,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.000989692,0.0077015352,0.4111439,0.5779904,0.0021744869
Obras Públicas,verificar los vecinos.ya presentaron reclamos,1,1,0,0.6245319,Obras Públicas,Arbolado Urbano,False,0.6245319,0.07426708,0.100459345,0.056347456,0.14439423
Alumbrado,"apagado completo, la arreglaron hace dias y el fin de semana se rompio",4,4,4,0.9951563,Alumbrado,Alumbrado,True,0.00080781686,0.0013350244,0.00071973156,0.0019812486,0.9951563
Arbolado Urbano,"vereda intransitable, 2 arboles uno sobre lonardi y el otro sobre clarck.",0,0,0,0.97459066,Arbolado Urbano,Arbolado Urbano,True,0.97459066,0.0173606,0.0032501847,0.0022574118,0.0025411618
Arbolado Urbano,"informe tecnico gianna 261224 especie a definir. cta verde apta, predominante mix, ancho 2.4m. mt, 3ra magnitud",0,0,0,0.99640405,Arbolado Urbano,Arbolado Urbano,True,0.99640405,0.0009009459,0.0007957055,0.00074661704,0.001152667
Alumbrado,hola en la mitad de la cuadra de marcos larrea del 0100 se corto una luz hace 2 semanas. solicito reparacion gracias,4,4,4,0.9924442,Alumbrado,Alumbrado,True,0.00260914,0.0037350224,0.0006836908,0.0005278832,0.9924442
Arbolado Urbano,reitero de reclamo de poda arboles de la vereda. no se podan desde 2017. ramas se enriedan cables.,0,0,0,0.9830185,Arbolado Urbano,Arbolado Urbano,True,0.9830185,0.00058642,0.0032470915,0.0123842405,0.00076382706
CLIBA (Higiene Urbana),vereda citi bar,3,3,3,0.45689207,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.2132549,0.08401799,0.1562483,0.45689207,0.08958678
Arbolado Urbano,"vecina solicita el recorte de raíz informa que tiene toda la vereda rota. informe ing. sencio 251124recorte de raiz y repara cion de vereda,. media vereda hormigón. 10 mts.",0,0,0,0.9964819,Arbolado Urbano,Arbolado Urbano,True,0.9964819,0.0023167925,0.00027244646,0.00028180538,0.0006469061
Higiene Urbana,"referente al suceso n2174403. siendo las 1453 horas, personal del centro de operaciones municipal visualiza que en la arteria avenida sucre y blanco encalada de la localidad de san isidro hay una bandera atada en un cartel de señalamiento vial. operadora albrecht, legajo 71.042",2,2,1,0.41355577,Higiene Urbana,Obras Públicas,False,0.049686287,0.41355577,0.32570815,0.0426696,0.1683801
CLIBA (Higiene Urbana),6 bolsas de escombro,3,3,3,0.9701792,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.00051023025,0.003967324,0.02457477,0.9701792,0.0007684625
Alumbrado,"vecino informa que no enciende ni la columna ni el bracito. vecino informa que no enciende ninguna de las columnas de la cuadra, esquina neyer",4,4,4,0.99554306,Alumbrado,Alumbrado,True,0.0015946532,0.0007190606,0.0009743272,0.0011688655,0.99554306
Obras Públicas,potencial derrumbe del pavimento por socavamiento del terreno,1,1,1,0.59766454,Obras Públicas,Obras Públicas,True,0.39023778,0.59766454,0.006601674,0.00094208884,0.0045538736
Alumbrado,vandalizada,4,4,4,0.9593466,Alumbrado,Alumbrado,True,0.0026965584,0.01210231,0.014128296,0.011726242,0.9593466
CLIBA (Higiene Urbana),retiro de poda grande en vereda. urgente. delegación martínez,3,3,3,0.9942385,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0004943302,0.00092760706,0.0034334313,0.9942385,0.0009061864
Arbolado Urbano,"vecina pide recorte de raíces de árbol de vecino que le está rompiendo la vereda, caño pluvial y le esta generando que no pueda cerrar bien la puerta. propiedad damnificada salguero 873.",0,0,0,0.9952649,Arbolado Urbano,Arbolado Urbano,True,0.9952649,0.0030380809,0.00049308734,0.00043665335,0.0007673001
Arbolado Urbano,ademas pide por el arbol de la vereda deenfrente a su casa cartel de venta bajar altura,0,0,0,0.9936753,Arbolado Urbano,Arbolado Urbano,True,0.9936753,0.0016637288,0.00044846477,0.001184985,0.0030275395
Arbolado Urbano,"vecino, solicita extraer 1 árbol y podar otros 2, están muy secos y sus raíces están levantando la vereda. están con peligro de caerse.",0,0,0,0.9930352,Arbolado Urbano,Arbolado Urbano,True,0.9930352,0.0004256334,0.0010772604,0.0047309343,0.0007309526
Alumbrado,"la empresa de aysa rompió la vereda y tiro un poste, ahora arreglaron vereda pero el poste quedó ahí casi cayéndose xq ayer lo pusieron pero no lo estabilizaron. gascón 955",4,4,0,0.47726384,Alumbrado,Arbolado Urbano,False,0.47726384,0.022045463,0.010812252,0.045883037,0.4439954
Higiene Urbana,"hace mucho tiempo que no pasan barriendo por la mañana, antes pasaban todos los dias, yo pago abl",2,2,2,0.906809,Higiene Urbana,Higiene Urbana,True,0.00078121846,0.0010821141,0.906809,0.09008382,0.0012438593
Obras Públicas,construcción de sumidero urgente se observa caño desagüe roto y hundimiento de tierra,1,1,1,0.77569777,Obras Públicas,Obras Públicas,True,0.03593904,0.77569777,0.17958777,0.00221599,0.006559506
Arbolado Urbano,vecino solicita la poda del arbol que le esta levantando la vereda,0,0,0,0.99634016,Arbolado Urbano,Arbolado Urbano,True,0.99634016,0.00039018222,0.00036928465,0.0020696225,0.0008307741
Obras Públicas,calle diego palma entre formosa y misiones pozo cada vez más grande en la calle,1,1,1,0.9565893,Obras Públicas,Obras Públicas,True,0.0025636926,0.9565893,0.028815137,0.0026968422,0.009335111
Arbolado Urbano,vecina que llama por arbol caido paraiso sobre el techo de la casa anoche con la tormenta. luis maria drago 2229 entre guayaquil y piedrabuena. villa adelina,0,0,0,0.9715897,Arbolado Urbano,Arbolado Urbano,True,0.9715897,0.005087817,0.0033704718,0.004896444,0.015055644
Higiene Urbana,teníamos un contenedor amarillo y uno negro para los vecinos y desde hace unos meses no están más en la esquina de quintana y vicente lópez. los pueden reponer por favor?,2,2,2,0.6811228,Higiene Urbana,Higiene Urbana,True,0.00062109146,0.0022959204,0.6811228,0.31466413,0.0012961272
Alumbrado,luminaria completamente tapada ambas luces. urgente. delegación martínez,4,4,4,0.9528069,Alumbrado,Alumbrado,True,0.042241573,0.0017770048,0.0017749479,0.0013995867,0.9528069
CLIBA (Higiene Urbana),puerto rico esquina sáenz valiente. retiro de poda más basura.,3,3,3,0.9946911,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0007746739,0.00069927116,0.0032580404,0.9946911,0.0005769861
Higiene Urbana,sumideros tapados sobre la calle joaquin v gonzales esquina la calandria,2,2,2,0.97093844,Higiene Urbana,Higiene Urbana,True,0.00074139977,0.009993247,0.97093844,0.016985748,0.0013411816
Arbolado Urbano,vecina se comunica con la intención de solicita reparación de vereda. nos comenta que el rr ya fue realizado 2 veces. agrega que tiene numero de exp. por el cual solicito la reparación de la vereda. exp. n745819 informe ing. sencio 231024recorte de raices y reparacion de veredas,0,0,0,0.9973984,Arbolado Urbano,Arbolado Urbano,True,0.9973984,0.001155236,0.0004115239,0.00058341405,0.00045148446
Alumbrado,no la arreglaron !!!!!! aunque pongan lo contrario..... y va ya 1 mes de reclamar !!,4,4,4,0.6280023,Alumbrado,Alumbrado,True,0.0024093308,0.32909003,0.015610108,0.024888286,0.6280023
CLIBA (Higiene Urbana),no recogen basura de los cestos y se sacan en horario correcto.,3,3,3,0.559615,CLIBA (Higiene Urbana),CLIBA (Higiene Urbana),True,0.0006293471,0.0016546398,0.43653783,0.559615,0.0015631774
Obras Públicas,relevamiento interno delegacion martinez muñiz y albarellos. rampa destruida,1,1,1,0.73934424,Obras Públicas,Obras Públicas,True,0.01982593,0.73934424,0.009851856,0.18539932,0.04557863
Arbolado Urbano,"el vecino gerardo barro solicita el arreglo de vereda en mal estado por raíces de árbol, la misma provoca accidentes peatonales.",0,0,0,0.885283,Arbolado Urbano,Arbolado Urbano,True,0.885283,0.10586723,0.000583417,0.0006708835,0.007595472
Alumbrado,vecino que informa que las luminarias de la cuadra 10529 10527 10525 10524,4,4,4,0.9372939,Alumbrado,Alumbrado,True,0.055611342,0.0027893449,0.0016646348,0.0026408155,0.9372939
Arbolado Urbano,esta muy alto y toca los cables,0,0,0,0.8910614,Arbolado Urbano,Arbolado Urbano,True,0.8910614,0.0019906247,0.0017363332,0.003190578,0.102021076
Alumbrado,no funciona la luminaria js fernandez 1391 esq elflein,4,4,4,0.99569315,Alumbrado,Alumbrado,True,0.002054718,0.00067896413,0.0005657727,0.0010073349,0.99569315
Arbolado Urbano,ramas caidas tomkinson 936 san isidro,0,0,3,0.73233294,Arbolado Urbano,CLIBA (Higiene Urbana),False,0.22549312,0.0061214906,0.0053140097,0.73233294,0.030738505
Arbolado Urbano,solicita poda del ejemplar info caro 242 tarea a realizar poda del tilo y del platano,0,0,0,0.99504733,Arbolado Urbano,Arbolado Urbano,True,0.99504733,0.0005794975,0.0005534011,0.0030665165,0.00075335405
Alumbrado,hace 3 dias estan sin luz en la calle,4,4,4,0.99127406,Alumbrado,Alumbrado,True,0.0050232513,0.00072511047,0.001038603,0.0019389646,0.99127406
Obras Públicas,"vecina, reclama por acumulación de agua sobre la vereda, una vecina ya se cayo bajando del colectivo.",1,1,1,0.8879025,Obras Públicas,Obras Públicas,True,0.01198386,0.8879025,0.08620854,0.008501838,0.0054031746
